year_sbpro,inst_norm,nbc_norm,crossed_n,inst_name,is_unimagdalena,point_type,point_label,sb11_global_mean,sbpro_global_mean
2022,UNIVERSIDAD SANTO TOMAS-BOGOTA D.C.,,1693,UNIVERSIDAD SANTO TOMAS-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD SANTO TOMAS-BOGOTÁ D.C.,298.0277613703485,155.12640283520378
2022,FUNDACION UNIVERSITARIA KONRAD LORENZ-BOGOTA D.C.,,454,FUNDACION UNIVERSITARIA KONRAD LORENZ-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA KONRAD LORENZ-BOGOTÁ D.C.,298.4251101321586,157.75330396475772
2022,UNIVERSIDAD DEL CAUCA-POPAYAN,,760,UNIVERSIDAD DEL CAUCA-POPAYAN,false,other_university,UNIVERSIDAD DEL CAUCA-POPAYAN,298.96973684210525,158.83157894736843
2022,UNIVERSIDAD DE SUCRE-SINCELEJO,,677,UNIVERSIDAD DE SUCRE-SINCELEJO,false,other_university,UNIVERSIDAD DE SUCRE-SINCELEJO,299.7045790251108,148.12703101920238
2022,UNIVERSIDAD DE NARINO-PASTO,,765,UNIVERSIDAD DE NARIÑO-PASTO,false,other_university,UNIVERSIDAD DE NARIÑO-PASTO,300.16339869281046,150.71764705882353
2022,UNIVERSIDAD DE LA SALLE-BOGOTA D.C.,,874,UNIVERSIDAD DE LA SALLE-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD DE LA SALLE-BOGOTÁ D.C.,300.9622425629291,157.5629290617849
2022,UNIVERSIDAD DE MANIZALES-MANIZALES,,372,UNIVERSIDAD DE MANIZALES-MANIZALES,false,other_university,UNIVERSIDAD DE MANIZALES-MANIZALES,300.997311827957,151.25806451612902
2022,FUNDACION UNIVERSITARIA SANITAS-BOGOTA D.C.,,163,FUNDACION UNIVERSITARIA SANITAS-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA SANITAS-BOGOTÁ D.C.,301.5092024539877,155.31288343558282
2022,CORPORACION COLEGIATURA COLOMBIANA-MEDELLIN,,74,CORPORACION COLEGIATURA COLOMBIANA-MEDELLIN,false,other_university,CORPORACION COLEGIATURA COLOMBIANA-MEDELLIN,302.47297297297297,146.06756756756758
2022,UNIVERSIDAD SURCOLOMBIANA-NEIVA,,1283,UNIVERSIDAD SURCOLOMBIANA-NEIVA,false,other_university,UNIVERSIDAD SURCOLOMBIANA-NEIVA,302.5074045206547,153.7233047544817
2022,UNIVERSIDAD SANTO TOMAS-BUCARAMANGA,,672,UNIVERSIDAD SANTO TOMAS-BUCARAMANGA,false,other_university,UNIVERSIDAD SANTO TOMAS-BUCARAMANGA,302.6324404761905,150.02232142857142
2022,UNIVERSIDAD AUTONOMA DE OCCIDENTE-CALI,,810,UNIVERSIDAD AUTONOMA DE OCCIDENTE-CALI,false,other_university,UNIVERSIDAD AUTONOMA DE OCCIDENTE-CALI,304.3283950617284,156.9320987654321
2022,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL -BOGOTA D.C.,,30,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL -BOGOTÁ D.C.,false,other_university,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL -BOGOTÁ D.C.,304.56666666666666,156.7
2022,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA-BOGOTA D.C.,,626,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD-COLEGIO MAYOR DE CUNDINAMARCA-BOGOTÁ D.C.,304.61821086261983,158.13099041533548
2022,UNIVERSIDAD TECNOLOGICA DE PEREIRA - ITP-PEREIRA,,1098,UNIVERSIDAD TECNOLOGICA DE PEREIRA - ITP-PEREIRA,false,other_university,UNIVERSIDAD TECNOLOGICA DE PEREIRA - ITP-PEREIRA,304.8433515482696,157.50182149362476
2022,UNIVERSIDAD TECNOLOGICA DE BOLIVAR-CARTAGENA,,357,UNIVERSIDAD TECNOLOGICA DE BOLIVAR-CARTAGENA,false,other_university,UNIVERSIDAD TECNOLOGICA DE BOLIVAR-CARTAGENA,305.5826330532213,154.66106442577032
2022,UNIVERSIDAD NACIONAL DE COLOMBIA-PALMIRA,,108,UNIVERSIDAD NACIONAL DE COLOMBIA-PALMIRA,false,other_university,UNIVERSIDAD NACIONAL DE COLOMBIA-PALMIRA,305.787037037037,156.24074074074073
2022,UNIVERSIDAD DE SAN BUENAVENTURA-BOGOTA D.C.,,160,UNIVERSIDAD DE SAN BUENAVENTURA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD DE SAN BUENAVENTURA-BOGOTÁ D.C.,305.8,159.60625
2022,UNIVERSIDAD DE MEDELLIN-MEDELLIN,,859,UNIVERSIDAD DE MEDELLIN-MEDELLIN,false,other_university,UNIVERSIDAD DE MEDELLIN-MEDELLIN,305.9138533178114,160.9545983701979
2022,UNIVERSIDAD AUTONOMA DE MANIZALES-MANIZALES,,295,UNIVERSIDAD AUTONOMA DE MANIZALES-MANIZALES,false,other_university,UNIVERSIDAD AUTONOMA DE MANIZALES-MANIZALES,306.4677966101695,160.8
2022,FUNDACION UNIVERSIDAD DE AMERICA-BOGOTA D.C.,,246,FUNDACION UNIVERSIDAD DE AMERICA-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSIDAD DE AMERICA-BOGOTÁ D.C.,306.9593495934959,159.7520325203252
2022,UNIVERSIDAD EAN-BOGOTA D.C.,,446,UNIVERSIDAD EAN-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD EAN-BOGOTÁ D.C.,307.50224215246635,163.3677130044843
2022,FUNDACION UNIVERSIDAD DE BOGOTAJORGE TADEO LOZANO-BOGOTA D.C.,,575,FUNDACION UNIVERSIDAD DE BOGOTAJORGE TADEO LOZANO-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSIDAD DE BOGOTAJORGE TADEO LOZANO-BOGOTÁ D.C.,308.19652173913045,160.14434782608694
2022,UNIVERSIDAD EL BOSQUE-BOGOTA D.C.,,1085,UNIVERSIDAD EL BOSQUE-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD EL BOSQUE-BOGOTÁ D.C.,308.40552995391704,159.64700460829494
2022,UNIVERSIDAD PONTIFICIA BOLIVARIANA-BUCARAMANGA,,451,UNIVERSIDAD PONTIFICIA BOLIVARIANA-BUCARAMANGA,false,other_university,UNIVERSIDAD PONTIFICIA BOLIVARIANA-BUCARAMANGA,308.74944567627495,156.67405764966742
2022,UNIVERSIDAD LIBRE-CUCUTA,,102,UNIVERSIDAD LIBRE-CUCUTA,false,other_university,UNIVERSIDAD LIBRE-CUCUTA,309.7647058823529,176.14705882352942
2022,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-TUNJA,,1477,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-TUNJA,false,other_university,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-TUNJA,309.9167230873392,160.8023019634394
2022,UNIVERSIDAD MILITARNUEVA GRANADA-BOGOTA D.C.,,1553,UNIVERSIDAD MILITARNUEVA GRANADA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD MILITARNUEVA GRANADA-BOGOTÁ D.C.,309.98132646490666,161.8911783644559
2022,UNIVERSIDAD SERGIO ARBOLEDA-BOGOTA D.C.,,845,UNIVERSIDAD SERGIO ARBOLEDA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD SERGIO ARBOLEDA-BOGOTÁ D.C.,310.9278106508876,163.15266272189348
2022,UNIVERSIDAD DE CALDAS-MANIZALES,,540,UNIVERSIDAD DE CALDAS-MANIZALES,false,other_university,UNIVERSIDAD DE CALDAS-MANIZALES,312.1203703703704,159.52407407407406
2022,UNIVERSIDAD DEL VALLE-CALI,,1479,UNIVERSIDAD DEL VALLE-CALI,false,other_university,UNIVERSIDAD DEL VALLE-CALI,314.70047329276537,159.60716700473293
2022,CENTRO DE EDUCACION MILITAR-BOGOTA D.C.,,25,CENTRO DE EDUCACION MILITAR-BOGOTÁ D.C.,false,other_university,CENTRO DE EDUCACION MILITAR-BOGOTÁ D.C.,315.24,164.4
2022,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA,,675,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA,false,other_university,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-BUCARAMANGA,316.31111111111113,159.21333333333334
2022,UNIVERSIDAD DE ANTIOQUIA-MEDELLIN,,1137,UNIVERSIDAD DE ANTIOQUIA-MEDELLIN,false,other_university,UNIVERSIDAD DE ANTIOQUIA-MEDELLIN,317.05013192612137,169.06156552330694
2022,UNIVERSIDAD PONTIFICIA BOLIVARIANA-MEDELLIN,,1117,UNIVERSIDAD PONTIFICIA BOLIVARIANA-MEDELLIN,false,other_university,UNIVERSIDAD PONTIFICIA BOLIVARIANA-MEDELLIN,317.83169203222917,164.92479856759175
2022,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-SOGAMOSO,,289,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-SOGAMOSO,false,other_university,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-SOGAMOSO,318.0415224913495,163.75432525951558
2022,UNIVERSIDAD CES-MEDELLIN,,519,UNIVERSIDAD CES-MEDELLIN,false,other_university,UNIVERSIDAD CES-MEDELLIN,321.02890173410407,166.14258188824664
2022,UNIVERSIDAD DISTRITALFRANCISCO JOSE DE CALDAS-BOGOTA D.C.,,1472,UNIVERSIDAD DISTRITALFRANCISCO JOSE DE CALDAS-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD DISTRITALFRANCISCO JOSE DE CALDAS-BOGOTÁ D.C.,322.43817934782606,168.46875
2022,ESCUELA MILITAR DE AVIACIONMARCO FIDEL SUAREZ-CALI,,45,ESCUELA MILITAR DE AVIACIONMARCO FIDEL SUAREZ-CALI,false,other_university,ESCUELA MILITAR DE AVIACIONMARCO FIDEL SUAREZ-CALI,324.73333333333335,157.3111111111111
2022,ESCUELA COLOMBIANA DE INGENIERIAJULIO GARAVITO-BOGOTA D.C.,,514,ESCUELA COLOMBIANA DE INGENIERIAJULIO GARAVITO-BOGOTÁ D.C.,false,other_university,ESCUELA COLOMBIANA DE INGENIERIAJULIO GARAVITO-BOGOTÁ D.C.,325.73346303501944,167.19649805447472
2022,UNIVERSIDAD EXTERNADO DE COLOMBIA-BOGOTA D.C.,,839,UNIVERSIDAD EXTERNADO DE COLOMBIA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD EXTERNADO DE COLOMBIA-BOGOTÁ D.C.,328.20500595947556,170.64123957091775
2022,UNIVERSIDAD NACIONAL DE COLOMBIA-MANIZALES,,308,UNIVERSIDAD NACIONAL DE COLOMBIA-MANIZALES,false,other_university,UNIVERSIDAD NACIONAL DE COLOMBIA-MANIZALES,330.1136363636364,169.47402597402598
2022,UNIVERSIDAD INDUSTRIAL DE SANTANDER-BUCARAMANGA,,1326,UNIVERSIDAD INDUSTRIAL DE SANTANDER-BUCARAMANGA,false,other_university,UNIVERSIDAD INDUSTRIAL DE SANTANDER-BUCARAMANGA,330.35067873303166,167.6108597285068
2022,UNIVERSIDAD EAFIT--MEDELLIN,,1113,UNIVERSIDAD EAFIT--MEDELLIN,false,other_university,UNIVERSIDAD EAFIT--MEDELLIN,333.1590296495957,170.61904761904762
2022,UNIVERSIDAD DE LA SABANA-CHIA,,1237,UNIVERSIDAD DE LA SABANA-CHIA,false,other_university,UNIVERSIDAD DE LA SABANA-CHIA,335.6467259498787,180.9684721099434
2022,PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTA D.C.,,2080,PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.,false,other_university,PONTIFICIA UNIVERSIDAD JAVERIANA-BOGOTÁ D.C.,337.2668269230769,173.53221153846152
2022,PONTIFICIA UNIVERSIDAD JAVERIANA-CALI,,711,PONTIFICIA UNIVERSIDAD JAVERIANA-CALI,false,other_university,PONTIFICIA UNIVERSIDAD JAVERIANA-CALI,338.239099859353,172.8438818565401
2022,UNIVERSIDAD DEL NORTE-BARRANQUILLA,,1975,UNIVERSIDAD DEL NORTE-BARRANQUILLA,false,other_university,UNIVERSIDAD DEL NORTE-BARRANQUILLA,339.3691139240506,171.7179746835443
2022,COLEGIO MAYOR DE NUESTRA SENORA DEL ROSARIO-BOGOTA D.C.,,1425,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO-BOGOTÁ D.C.,false,other_university,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO-BOGOTÁ D.C.,339.6021052631579,175.80280701754387
2022,UNIVERSIDAD NACIONAL DE COLOMBIA-MEDELLIN,,428,UNIVERSIDAD NACIONAL DE COLOMBIA-MEDELLIN,false,other_university,UNIVERSIDAD NACIONAL DE COLOMBIA-MEDELLIN,345.17056074766356,180.5467289719626
2022,UNIVERSIDAD ICESI-CALI,,664,UNIVERSIDAD ICESI-CALI,false,other_university,UNIVERSIDAD ICESI-CALI,345.4894578313253,175.23042168674698
2022,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-BOGOTA D.C.,,170,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-BOGOTÁ D.C.,false,other_university,COLEGIO DE ESTUDIOS SUPERIORES DE ADMINISTRACION-CESA-BOGOTÁ D.C.,346.90588235294115,185.53529411764706
2022,UNIVERSIDAD EIA-MEDELLIN,,220,UNIVERSIDAD EIA-MEDELLIN,false,other_university,UNIVERSIDAD EIA-MEDELLIN,350.79545454545456,180.4
2022,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTA D.C.,,1506,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD NACIONAL DE COLOMBIA-BOGOTÁ D.C.,356.9953519256308,185.88180610889773
2022,UNIVERSIDAD DE LOS ANDES-BOGOTA D.C.,,1703,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD DE LOS ANDES-BOGOTÁ D.C.,369.9266001174398,186.45684086905462
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"DEPORTES, EDUCACION FISICA Y RECREACION",79,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - DEPORTES, EDUCACION FISICA Y RECREACION",228.22784810126583,121.49367088607595
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,EDUCACION,63,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - EDUCACION,249.87301587301587,139.22222222222223
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"INGENIERIA AGRONOMICA, PECUARIA Y AFINES",53,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - INGENIERIA AGRONOMICA, PECUARIA Y AFINES",255.64150943396226,139.9245283018868
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,ECONOMIA,38,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - ECONOMIA,274.0,146.28947368421052
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,ADMINISTRACION,168,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - ADMINISTRACION,278.5892857142857,151.4345238095238
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"ANTROPOLOGIA, ARTES LIBERALES",28,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - ANTROPOLOGIA, ARTES LIBERALES",282.5,157.85714285714286
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,CONTADURIA PUBLICA,67,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - CONTADURIA PUBLICA,284.4029850746269,152.34328358208955
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,ENFERMERIA,64,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - ENFERMERIA,288.0,151.953125
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"INGENIERIA AMBIENTAL, SANITARIA Y AFINES",84,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - INGENIERIA AMBIENTAL, SANITARIA Y AFINES",289.4047619047619,155.1904761904762
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,PSICOLOGIA,39,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - PSICOLOGIA,289.61538461538464,155.56410256410257
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES",53,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - INGENIERIA DE SISTEMAS, TELEMATICA Y AFINES",291.24528301886795,157.81132075471697
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,"INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES",67,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,"UNIMAGDALENA - INGENIERIA ELECTRONICA, TELECOMUNICACIONES Y AFINES",295.23880597014926,161.32835820895522
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,DERECHO Y AFINES,67,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - DERECHO Y AFINES,303.7014925373134,162.7910447761194
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,INGENIERIA INDUSTRIAL Y AFINES,105,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - INGENIERIA INDUSTRIAL Y AFINES,305.15238095238095,163.40952380952382
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,INGENIERIA CIVIL Y AFINES,66,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_nbc,UNIMAGDALENA - INGENIERIA CIVIL Y AFINES,307.9848484848485,165.5909090909091
2022,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,,1041,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,true,unimagdalena_university,UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA-SANTA MARTA,281.91258405379443,152.16810758885686
2023,UNIVERSIDAD TECNOLOGICA DEL CHOCODIEGO LUIS CORDOBA-QUIBDO,,827,UNIVERSIDAD TECNOLOGICA DEL CHOCODIEGO LUIS CORDOBA-QUIBDO,false,other_university,UNIVERSIDAD TECNOLOGICA DEL CHOCODIEGO LUIS CORDOBA-QUIBDO,224.17412333736397,118.93228536880291
2023,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA-QUIBDO,,74,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA-QUIBDO,false,other_university,FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA-QUIBDO,233.54054054054055,119.97297297297297
2023,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE-SANTA ROSA DE OSOS,,28,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE-SANTA ROSA DE OSOS,false,other_university,FUNDACION UNIVERSITARIA CATOLICA DEL NORTE-SANTA ROSA DE OSOS,243.92857142857142,131.25
2023,FUNDACION TECNOLOGICA ANTONIO DE AREVALO-CARTAGENA,,31,FUNDACION TECNOLOGICA ANTONIO DE AREVALO-CARTAGENA,false,other_university,FUNDACION TECNOLOGICA ANTONIO DE AREVALO-CARTAGENA,244.19354838709677,133.41935483870967
2023,CORPORACION UNIVERSITARIA LATINOAMERICANA- CUL-BARRANQUILLA,,424,CORPORACION UNIVERSITARIA LATINOAMERICANA- CUL-BARRANQUILLA,false,other_university,CORPORACION UNIVERSITARIA LATINOAMERICANA- CUL-BARRANQUILLA,244.9504716981132,127.08490566037736
2023,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE-BUCARAMANGA,,26,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE-BUCARAMANGA,false,other_university,CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE-BUCARAMANGA,244.96153846153845,129.23076923076923
2023,FUNDACION DE ESTUDIOS SUPERIORES MONSENOR ABRAHAM ESCUDERO MONTOYA- FUNDES-ESPINAL,,74,FUNDACION DE ESTUDIOS SUPERIORES MONSEÑOR ABRAHAM ESCUDERO MONTOYA- FUNDES-ESPINAL,false,other_university,FUNDACION DE ESTUDIOS SUPERIORES MONSEÑOR ABRAHAM ESCUDERO MONTOYA- FUNDES-ESPINAL,245.47297297297297,128.45945945945945
2023,UNIVERSIDAD DEL PACIFICO-BUENAVENTURA,,183,UNIVERSIDAD DEL PACIFICO-BUENAVENTURA,false,other_university,UNIVERSIDAD DEL PACIFICO-BUENAVENTURA,246.91803278688525,128.33333333333334
2023,FUNDACION UNIVERSITARIA DE POPAYAN-POPAYAN,,430,FUNDACION UNIVERSITARIA DE POPAYAN-POPAYAN,false,other_university,FUNDACION UNIVERSITARIA DE POPAYAN-POPAYAN,247.1325581395349,130.15581395348838
2023,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL -ESPINAL,,287,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL -ESPINAL,false,other_university,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL -ESPINAL,249.0034843205575,125.09756097560975
2023,UNIVERSIDAD DE LA GUAJIRA-RIOHACHA,,1067,UNIVERSIDAD DE LA GUAJIRA-RIOHACHA,false,other_university,UNIVERSIDAD DE LA GUAJIRA-RIOHACHA,250.6166822867854,132.16869728209934
2023,CORPORACION UNIVERSITARIA CENDA-BOGOTA D.C.,,52,CORPORACION UNIVERSITARIA CENDA-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA CENDA-BOGOTÁ D.C.,251.96153846153845,137.94230769230768
2023,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO - UNIAJC-CALI,,612,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO - UNIAJC-CALI,false,other_university,INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO - UNIAJC-CALI,252.0686274509804,130.62254901960785
2023,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE-SINCELEJO,,535,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE-SINCELEJO,false,other_university,CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE-SINCELEJO,252.0841121495327,131.38130841121495
2023,INSTITUCION UNIVERSITARIA MAYOR DE CARTAGENA,,126,INSTITUCIÓN UNIVERSITARIA MAYOR DE CARTAGENA,false,other_university,INSTITUCIÓN UNIVERSITARIA MAYOR DE CARTAGENA,255.23809523809524,131.5952380952381
2023,FUNDACION UNIVERSITARIA HORIZONTE-BOGOTA D.C.,,43,FUNDACION UNIVERSITARIA HORIZONTE-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA HORIZONTE-BOGOTÁ D.C.,255.69767441860466,129.65116279069767
2023,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA-POPAYAN,,105,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA-POPAYAN,false,other_university,CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA-POPAYAN,255.92380952380952,135.37142857142857
2023,UNIVERSIDAD POPULAR DEL CESAR-AGUACHICA,,204,UNIVERSIDAD POPULAR DEL CESAR-AGUACHICA,false,other_university,UNIVERSIDAD POPULAR DEL CESAR-AGUACHICA,256.1470588235294,132.02941176470588
2023,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR-SINCELEJO,,870,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR-SINCELEJO,false,other_university,CORPORACION UNIVERSITARIA DEL CARIBE - CECAR-SINCELEJO,256.35057471264366,133.75977011494254
2023,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - C.I.A.F.-PEREIRA,,29,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - C.I.A.F.-PEREIRA,false,other_university,CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - C.I.A.F.-PEREIRA,256.6896551724138,128.75862068965517
2023,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTA D.C.,,35,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTÁ D.C.,256.8,131.45714285714286
2023,CORPORACION UNIVERSITARIA REFORMADA - CUR -BARRANQUILLA,,287,CORPORACION UNIVERSITARIA REFORMADA - CUR -BARRANQUILLA,false,other_university,CORPORACION UNIVERSITARIA REFORMADA - CUR -BARRANQUILLA,256.98606271777004,135.7177700348432
2023,INSTITUCION UNIVERSITARIA ESCOLME-MEDELLIN,,27,INSTITUCION UNIVERSITARIA ESCOLME-MEDELLIN,false,other_university,INSTITUCION UNIVERSITARIA ESCOLME-MEDELLIN,257.2962962962963,132.77777777777777
2023,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD-BOGOTA D.C.,,1654,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD-BOGOTÁ D.C.,257.9510278113664,135.1342200725514
2023,CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA-POPAYAN,,244,CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA-POPAYAN,false,other_university,CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA-POPAYAN,258.24590163934425,133.74590163934425
2023,CORPORACION UNIVERSITARIA IBEROAMERICANA-BOGOTA D.C.,,665,CORPORACION UNIVERSITARIA IBEROAMERICANA-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA IBEROAMERICANA-BOGOTÁ D.C.,258.4315789473684,136.67518796992482
2023,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA -CARTAGENA,,736,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA      -CARTAGENA,false,other_university,FUNDACION UNIVERSITARIA TECNOLOGICO COMFENALCO - CARTAGENA      -CARTAGENA,258.98369565217394,133.77173913043478
